No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
34253,2017,1,26,4,251.5,274.0,32.0,91.0,3150.0,3.0,-4.1,1019.25,-8.6,0.0,NE,0.8,Shunyi
34254,2017,1,26,5,251.5,258.0,35.0,90.0,3150.0,3.0,-4.06666666666667,1018.66666666667,-8.7,0.0,NE,0.4,Shunyi
34255,2017,1,26,6,251.5,257.0,30.0,88.0,3150.0,3.0,-4.425,1018.0,-9.2,0.0,NE,0.5,Shunyi
34256,2017,1,26,7,251.5,253.0,29.0,87.0,3150.0,71.0,-4.375,1017.75,-8.9,0.0,NE,1.2,Shunyi
34257,2017,1,26,8,242.0,242.0,26.0,81.0,3150.0,3.0,-4.0,1017.0,-9.1,0.0,NW,1.9,Shunyi
34258,2017,1,26,9,245.0,245.0,30.0,81.0,3150.0,3.0,-3.45,1017.0,-9.1,0.0,NW,0.8,Shunyi
34259,2017,1,26,10,251.5,254.0,36.0,82.0,3150.0,3.0,-3.225,1017.5,-9.0,0.0,NW,1.5,Shunyi
34260,2017,1,26,11,251.5,276.0,39.5,85.0,3150.0,5.0,-2.56,1017.0,-8.5,0.0,NW,2.6,Shunyi
34261,2017,1,26,12,251.5,292.0,39.5,78.0,3150.0,71.0,-1.25,1017.0,-7.6,0.0,NE,2.3,Shunyi
34262,2017,1,26,13,251.5,264.0,39.5,60.0,3150.0,71.0,-0.075,1017.0,-7.6,0.0,NW,2.7,Shunyi
34263,2017,1,26,14,244.0,244.0,39.5,51.0,2800.0,52.0,3.3,1017.0,-8.0,0.0,NE,3.0,Shunyi
34264,2017,1,26,15,3.0,5.0,3.0,34.0,1900.0,68.0,6.125,1017.75,-9.6,0.0,NW,4.25,Shunyi
34265,2017,1,26,16,3.0,165.0,3.0,2.0,1050.0,84.0,8.15,1019.25,-15.3,0.0,NW,4.25,Shunyi
34266,2017,1,26,17,4.0,59.0,3.0,4.0,200.0,84.0,6.76666666666667,1021.33333333333,-16.2,0.0,NW,4.0,Shunyi
34267,2017,1,26,18,10.0,38.0,4.0,9.0,200.0,84.0,4.56,1023.4,-15.8,0.0,NW,4.25,Shunyi
34268,2017,1,26,19,8.0,31.0,6.0,11.0,200.0,84.0,3.23333333333333,1025.66666666667,-16.0,0.0,NW,1.7,Shunyi
34269,2017,1,26,20,13.0,19.0,6.0,13.0,200.0,84.0,2.325,1027.25,-16.2,0.0,NW,3.1,Shunyi
34270,2017,1,26,21,8.0,14.0,6.0,12.0,200.0,84.0,1.65,1028.5,-16.8,0.0,NW,3.9,Shunyi
34271,2017,1,26,22,7.0,8.0,6.0,10.0,300.0,84.0,0.975,1029.0,-16.9,0.0,NW,4.25,Shunyi
34272,2017,1,26,23,6.0,9.0,7.0,7.0,300.0,84.0,0.4,1029.0,-17.0,0.0,NW,4.25,Shunyi
34273,2017,1,27,0,7.0,9.0,7.0,8.0,300.0,84.0,-0.075,1030.0,-17.1,0.0,NW,2.3,Shunyi
34274,2017,1,27,1,7.0,7.0,6.0,5.0,300.0,84.0,-0.32,1030.0,-17.5,0.0,NW,4.25,Shunyi
34275,2017,1,27,2,7.0,7.0,2.0,6.0,300.0,84.0,-0.6,1030.0,-17.7,0.0,NW,4.1,Shunyi
34276,2017,1,27,3,8.0,10.0,5.0,8.0,500.0,84.0,-2.0,1030.75,-16.6,0.0,NW,2.0,Shunyi
34277,2017,1,27,4,14.0,14.0,8.0,12.0,600.0,84.0,-1.975,1030.25,-16.2,0.0,NW,1.3,Shunyi
34278,2017,1,27,5,10.0,10.0,7.0,10.0,500.0,84.0,-3.575,1030.0,-15.8,0.0,NE,1.5,Shunyi
34279,2017,1,27,6,9.0,13.0,6.0,12.0,500.0,84.0,-3.85,1029.0,-14.7,0.0,NE,0.2,Shunyi
34280,2017,1,27,7,9.0,13.0,8.0,47.0,600.0,84.0,-5.63333333333333,1029.0,-13.2,0.0,NE,1.0,Shunyi
34281,2017,1,27,8,10.0,11.0,13.0,39.0,800.0,84.0,-5.8,1029.25,-13.4,0.0,NW,0.9,Shunyi
34282,2017,1,27,9,15.0,28.0,12.0,26.0,900.0,52.0,-3.52,1030.0,-14.5,0.0,NW,0.3,Shunyi
34283,2017,1,27,10,32.0,32.0,14.0,36.0,1100.0,46.0,-0.075,1030.0,-15.8,0.0,SW,1.1,Shunyi
34284,2017,1,27,11,22.0,27.0,15.0,45.0,900.0,46.0,1.425,1029.5,-14.3,0.0,SW,2.3,Shunyi
34285,2017,1,27,12,26.0,34.0,13.0,29.0,800.0,61.0,2.3,1029.0,-15.8,0.0,SW,4.25,Shunyi
34286,2017,1,27,13,41.0,52.0,17.0,21.0,700.0,84.0,2.933333333333333,1027.3333333333333,-15.933333333333334,0.0,SW,4.25,Shunyi
34287,2017,1,27,14,43.0,62.0,13.0,19.0,700.0,84.0,3.5666666666666664,1025.6666666666667,-16.066666666666666,0.0,SW,4.25,Shunyi
34288,2017,1,27,15,44.0,78.0,12.0,19.0,600.0,85.0,4.2,1024.0,-16.2,0.0,SW,3.9,Shunyi
34289,2017,1,27,16,39.0,77.0,12.0,20.0,600.0,83.0,4.1,1024.0,-16.5,0.0,SW,3.2,Shunyi
34290,2017,1,27,17,46.0,71.0,19.0,24.0,700.0,78.0,3.125,1023.25,-16.3,0.0,SW,3.4,Shunyi
34291,2017,1,27,18,58.0,89.0,23.0,31.0,700.0,72.0,1.375,1023.0,-16.2,0.0,SW,2.0,Shunyi
34292,2017,1,27,19,93.0,137.0,28.0,41.0,100.0,62.0,0.2,1023.0,-15.8,0.0,SE,0.9,Shunyi
34293,2017,1,27,20,140.0,161.0,39.5,46.0,1200.0,54.0,-0.88,1023.4,-15.5,0.0,SE,1.4,Shunyi
34294,2017,1,27,21,192.0,297.0,39.5,68.0,1800.0,27.0,-0.433333333333333,1023.0,-16.3,0.0,SE,1.5,Shunyi
34295,2017,1,27,22,251.5,298.5,39.5,75.0,2300.0,18.0,-0.6,1022.25,-15.8,0.0,SE,0.9,Shunyi
34296,2017,1,27,23,251.5,298.5,39.5,81.0,2300.0,15.0,-0.675,1022.0,-15.8,0.0,SE,2.1,Shunyi
34297,2017,1,28,0,251.5,298.5,39.5,83.0,2500.0,13.0,-0.775,1021.75,-15.6,0.0,SE,1.1,Shunyi
34298,2017,1,28,1,251.5,298.5,39.5,81.0,2600.0,8.0,-1.54,1021.0,-14.8,0.0,NE,0.7,Shunyi
34299,2017,1,28,2,251.5,298.5,39.5,81.0,2700.0,4.0,-2.725,1020.75,-13.4,0.0,SE,1.0,Shunyi
34300,2017,1,28,3,251.5,298.5,39.5,73.0,2600.0,7.0,-3.275,1020.0,-12.9,0.0,NE,0.8,Shunyi
34301,2017,1,28,4,251.5,298.5,39.5,73.0,2500.0,6.0,-3.6,1020.0,-13.0,0.0,NE,1.1,Shunyi
34302,2017,1,28,5,251.5,298.5,39.5,74.0,2800.0,4.0,-3.18,1019.2,-13.3,0.0,NE,1.0,Shunyi
34303,2017,1,28,6,251.5,298.5,39.5,73.0,3150.0,3.0,-2.775,1018.5,-13.1,0.0,NE,0.9,Shunyi
34304,2017,1,28,7,251.5,298.5,39.5,65.0,2900.0,3.0,-2.83333333333333,1018.33333333333,-13.4,0.0,NE,1.0,Shunyi
34305,2017,1,28,8,251.5,298.5,39.5,58.0,2500.0,10.0,-2.675,1018.0,-13.5,0.0,NW,1.1,Shunyi
34306,2017,1,28,9,251.5,298.5,39.5,63.0,300.0,7.0,-2.325,1018.75,-13.3,0.0,NW,0.5,Shunyi
34307,2017,1,28,10,251.5,298.5,39.5,66.0,3150.0,6.0,-1.825,1019.0,-13.3,0.0,NW,1.3,Shunyi
34308,2017,1,28,11,251.5,296.0,39.5,64.0,3100.0,9.0,-0.94,1019.0,-12.9,0.0,NW,0.9,Shunyi
34309,2017,1,28,12,220.0,243.0,39.5,57.0,2800.0,19.0,0.15,1018.5,-10.8,0.0,SE,2.0,Shunyi
34310,2017,1,28,13,213.0,230.0,39.5,54.0,3150.0,26.0,0.866666666666667,1017.66666666667,-9.1,0.0,SE,1.3,Shunyi
34311,2017,1,28,14,213.0,224.0,39.5,54.0,3150.0,30.0,1.62,1017.0,-9.0,0.0,NE,1.3,Shunyi
34312,2017,1,28,15,207.0,211.0,39.5,54.0,3150.0,33.0,2.075,1016.25,-9.0,0.0,SE,0.9,Shunyi
34313,2017,1,28,16,198.0,219.0,39.5,54.0,3100.0,36.0,2.4,1016.0,-8.6,0.0,SE,1.3,Shunyi
34314,2017,1,28,17,209.0,232.0,39.5,74.0,3150.0,16.0,2.06666666666667,1016.0,-7.8,0.0,NE,0.6,Shunyi
34315,2017,1,28,18,210.0,234.0,39.5,79.0,3150.0,9.0,0.7,1016.75,-7.4,0.0,NE,0.3,Shunyi
34316,2017,1,28,19,217.0,242.0,39.5,87.0,400.0,2.0,-1.3,1017.0,-7.4,0.0,SW,0.8,Shunyi
34317,2017,1,28,20,249.0,268.0,39.5,90.0,3150.0,2.0,-2.55,1017.75,-7.6,0.0,SW,0.0,Shunyi
34318,2017,1,28,21,245.0,279.0,39.5,84.0,3150.0,2.0,-3.2,1018.0,-7.4,0.0,NW,0.6,Shunyi
34319,2017,1,28,22,251.5,298.5,39.5,86.0,3150.0,2.0,-3.7,1018.75,-7.8,0.0,NW,0.0,Shunyi
34320,2017,1,28,23,251.5,298.5,39.5,87.0,600.0,3.0,-3.75,1019.0,-7.5,0.0,NE,1.2,Shunyi
34321,2017,1,29,0,251.5,298.5,39.5,84.0,3150.0,3.0,-3.7,1019.0,-7.5,0.0,NE,1.8,Shunyi
34322,2017,1,29,1,251.5,297.0,39.5,75.0,500.0,3.0,-2.76,1019.4,-8.0,0.0,NE,1.1,Shunyi
34323,2017,1,29,2,247.0,247.0,39.5,68.0,3150.0,4.0,-2.125,1020.0,-8.6,0.0,NE,1.3,Shunyi
34324,2017,1,29,3,171.0,171.0,39.5,39.0,2100.0,21.0,-2.025,1020.5,-9.1,0.0,NE,1.1,Shunyi
34325,2017,1,29,4,72.0,72.0,17.0,20.0,1100.0,36.0,-0.5,1021.0,-13.9,0.0,NE,2.3,Shunyi
34326,2017,1,29,5,7.0,25.0,3.0,7.0,300.0,68.0,0.0,1022.0,-18.7,0.0,NW,2.4,Shunyi
34327,2017,1,29,6,4.0,35.0,2.0,6.0,300.0,73.0,-0.575,1023.25,-24.5,0.0,NW,4.1,Shunyi
34328,2017,1,29,7,7.0,57.0,2.0,4.0,300.0,73.0,-1.625,1024.75,-23.1,0.0,NW,4.25,Shunyi
34329,2017,1,29,8,7.0,47.0,2.0,6.0,300.0,69.0,-2.86666666666667,1025.0,-22.4,0.0,NW,4.25,Shunyi
34330,2017,1,29,9,10.0,39.0,2.0,6.0,300.0,68.0,-3.78,1026.6,-22.1,0.0,NW,4.25,Shunyi
34331,2017,1,29,10,8.0,39.0,3.0,6.0,300.0,68.0,-4.2,1027.0,-22.3,0.0,NW,4.25,Shunyi
34332,2017,1,29,11,9.0,27.0,2.0,5.0,300.0,68.0,-3.225,1027.0,-21.8,0.0,NW,4.25,Shunyi
34333,2017,1,29,12,8.0,18.0,2.0,4.0,300.0,69.0,-2.56,1026.8,-21.8,0.0,NW,4.25,Shunyi
34334,2017,1,29,13,8.0,28.0,3.0,3.0,300.0,73.0,-1.8,1026.0,-21.7,0.0,NW,4.25,Shunyi
34335,2017,1,29,14,11.0,32.0,3.0,3.0,300.0,74.0,-0.875,1026.0,-21.5,0.0,NE,4.25,Shunyi
34336,2017,1,29,15,11.0,40.0,3.0,3.0,300.0,74.0,-0.5,1026.25,-20.9,0.0,NE,4.25,Shunyi
34337,2017,1,29,16,12.0,33.0,4.0,3.0,300.0,75.0,-0.433333333333333,1027.33333333333,-20.7,0.0,NE,4.25,Shunyi
34338,2017,1,29,17,14.0,28.0,4.0,4.0,300.0,75.0,-0.95,1028.25,-21.3,0.0,NE,4.25,Shunyi
34339,2017,1,29,18,10.0,25.0,4.0,4.0,300.0,75.0,-1.74,1029.2,-21.3,0.0,NE,3.6,Shunyi
34340,2017,1,29,19,10.0,14.0,3.0,4.0,300.0,74.0,-2.3,1030.5,-20.9,0.0,NE,3.0,Shunyi
34341,2017,1,29,20,7.0,21.0,3.0,8.0,300.0,70.0,-2.8,1031.0,-20.9,0.0,NW,3.0,Shunyi
34342,2017,1,29,21,14.0,24.0,7.0,15.0,500.0,61.0,-3.775,1032.0,-21.9,0.0,NW,4.25,Shunyi
34343,2017,1,29,22,15.0,22.0,6.0,11.0,500.0,65.0,-4.15,1032.75,-23.0,0.0,NW,2.8,Shunyi
34344,2017,1,29,23,14.0,19.0,6.0,11.0,500.0,65.0,-4.925,1033.75,-23.6,0.0,NW,4.25,Shunyi
34345,2017,1,30,0,5.0,10.0,3.0,8.0,400.0,67.0,-4.975,1034.25,-25.1,0.0,NW,3.8,Shunyi
34346,2017,1,30,1,6.0,8.0,3.0,8.0,500.0,66.0,-5.64,1035.0,-25.9,0.0,NW,2.1,Shunyi
34347,2017,1,30,2,6.0,9.0,3.0,4.0,400.0,70.0,-6.65,1035.0,-25.1,0.0,NE,0.7,Shunyi
34348,2017,1,30,3,3.0,6.0,3.0,4.0,400.0,69.0,-7.85,1036.0,-24.5,0.0,NE,1.4,Shunyi
34349,2017,1,30,4,6.0,7.0,3.0,4.0,400.0,68.0,-7.875,1036.0,-24.6,0.0,NE,1.3,Shunyi
34350,2017,1,30,5,6.0,9.0,5.0,8.0,500.0,64.0,-9.0,1036.0,-23.3,0.0,NE,1.2,Shunyi
34351,2017,1,30,6,6.0,6.0,5.0,10.0,600.0,60.0,-9.66,1036.0,-22.2,0.0,NE,0.2,Shunyi
34352,2017,1,30,7,5.0,10.0,4.0,10.0,600.0,61.0,-9.75,1036.0,-22.4,0.0,NE,1.0,Shunyi
34353,2017,1,30,8,6.0,10.0,6.0,14.0,600.0,58.0,-9.4,1036.6,-22.7,0.0,NNE,1.3,Shunyi
34354,2017,1,30,9,7.0,12.0,7.0,11.0,500.0,62.0,-6.3,1037.6,-23.6,0.0,NE,2.4,Shunyi
34355,2017,1,30,10,8.0,10.0,7.0,6.0,500.0,68.0,-5.2,1037.5,-24.7,0.0,NE,2.0,Shunyi
34356,2017,1,30,11,6.0,6.0,5.0,5.0,500.0,70.0,-3.6,1036.7,-24.0,0.0,ESE,1.0,Shunyi
34357,2017,1,30,12,4.0,5.0,4.0,4.0,500.0,73.0,-2.6,1034.8,-24.4,0.0,NNE,1.5,Shunyi
34358,2017,1,30,13,6.0,6.0,4.0,4.0,400.0,76.0,-1.5,1033.3,-24.9,0.0,NE,1.5,Shunyi
34359,2017,1,30,14,11.0,11.0,4.0,5.0,400.0,77.0,0.2,1032.1,-24.2,0.0,ESE,0.9,Shunyi
34360,2017,1,30,15,8.0,8.0,5.0,7.0,400.0,76.0,0.3,1031.5,-25.9,0.0,SSW,1.4,Shunyi
34361,2017,1,30,16,14.0,14.0,7.0,19.0,500.0,70.0,0.9,1031.0,-26.4,0.0,SW,1.4,Shunyi
34362,2017,1,30,17,13.0,13.0,7.0,30.0,500.0,59.0,0.2,1030.7,-26.9,0.0,SSW,2.1,Shunyi
34363,2017,1,30,18,14.0,17.0,7.0,48.0,500.0,40.0,-1.6,1030.4,-27.4,0.0,S,1.7,Shunyi
34364,2017,1,30,19,31.0,51.0,13.0,53.0,700.0,42.0,-2.4,1030.3,-24.9,0.0,S,1.4,Shunyi
34365,2017,1,30,20,64.0,74.0,19.0,49.0,900.0,55.0,-2.1,1030.1,-25.3,0.0,S,1.4,Shunyi
34366,2017,1,30,21,81.0,96.0,25.0,50.0,1200.0,53.0,-1.9,1029.6,-25.2,0.0,S,1.9,Shunyi
34367,2017,1,30,22,108.0,108.0,31.0,54.0,1700.0,44.0,-1.8,1028.8,-24.4,0.0,S,1.7,Shunyi
34368,2017,1,30,23,87.0,87.0,24.0,42.0,1300.0,52.0,-2.0,1028.9,-23.9,0.0,S,1.1,Shunyi
34369,2017,1,31,0,94.0,104.0,27.0,42.0,200.0,44.0,-1.7,1028.7,-25.0,0.0,SW,1.6,Shunyi
34370,2017,1,31,1,136.0,136.0,37.0,52.0,3100.0,28.0,-3.5,1028.4,-21.2,0.0,NNE,1.0,Shunyi
34371,2017,1,31,2,112.0,112.0,26.0,43.0,2500.0,31.0,-3.7,1028.1,-20.0,0.0,NNE,1.1,Shunyi
34372,2017,1,31,3,110.0,110.0,26.0,42.0,2700.0,26.0,-3.9,1027.6,-20.2,0.0,NNE,0.9,Shunyi
34373,2017,1,31,4,112.0,112.0,27.0,43.0,2900.0,77.0,-4.1,1026.7,-20.8,0.0,NNE,1.1,Shunyi
34374,2017,1,31,5,108.0,108.0,27.0,38.0,2700.0,24.0,-4.2,1026.1,-20.0,0.0,ENE,0.9,Shunyi
34375,2017,1,31,6,99.0,99.0,24.0,38.0,2600.0,19.0,-4.0,1025.7,-20.3,0.0,NNW,1.1,Shunyi
34376,2017,1,31,7,106.0,106.0,29.0,40.0,2800.0,18.0,-4.7,1025.9,-20.1,0.0,NNE,0.7,Shunyi
34377,2017,1,31,8,102.0,102.0,27.0,40.0,2800.0,18.0,-4.9,1026.1,-20.6,0.0,NNE,1.2,Shunyi
34378,2017,1,31,9,102.0,102.0,25.0,38.0,2700.0,25.0,-3.6,1026.2,-19.5,0.0,NNE,1.1,Shunyi
34379,2017,1,31,10,96.0,96.0,26.0,29.0,2200.0,43.0,-1.7,1025.8,-21.8,0.0,ENE,1.2,Shunyi
34380,2017,1,31,11,104.0,104.0,28.0,27.0,1900.0,61.0,0.4,1025.7,-22.6,0.0,SW,0.5,Shunyi
34381,2017,1,31,12,82.0,82.0,26.0,26.0,1400.0,70.0,1.5,1024.8,-22.4,0.0,E,0.9,Shunyi
34382,2017,1,31,13,72.0,72.0,24.0,25.0,1200.0,75.0,3.4,1023.3,-22.5,0.0,S,1.3,Shunyi
34383,2017,1,31,14,66.0,66.0,24.0,26.0,1100.0,79.0,4.7,1022.4,-22.4,0.0,WSW,1.6,Shunyi
34384,2017,1,31,15,65.0,65.0,24.0,30.0,1100.0,77.0,5.7,1021.8,-22.6,0.0,WNW,2.0,Shunyi
34385,2017,1,31,16,62.0,68.0,23.0,27.0,100.0,80.0,5.7,1022.1,-22.6,0.0,NW,1.9,Shunyi
34386,2017,1,31,17,68.0,68.0,23.0,26.0,100.0,81.0,3.8,1023.1,-21.3,0.0,NE,1.7,Shunyi
34387,2017,1,31,18,67.0,68.0,23.0,28.0,100.0,76.0,0.4,1024.0,-20.6,0.0,WNW,0.5,Shunyi
34388,2017,1,31,19,69.0,77.0,23.0,62.0,1200.0,42.0,-2.2,1024.9,-16.0,0.0,NW,0.2,Shunyi
34389,2017,1,31,20,72.0,72.0,36.0,62.0,1300.0,40.0,-2.1,1025.9,-18.2,0.0,NE,1.7,Shunyi
34390,2017,1,31,21,152.0,152.0,30.0,56.0,1100.0,38.0,-1.3,1027.0,-19.8,0.0,N,1.6,Shunyi
34391,2017,1,31,22,60.0,65.0,25.0,42.0,1300.0,48.0,-3.0,1028.2,-19.0,0.0,NNE,1.1,Shunyi
34392,2017,1,31,23,47.0,47.0,16.0,28.0,1100.0,56.0,-4.1,1029.5,-17.0,0.0,ENE,0.4,Shunyi
34393,2017,2,1,0,14.0,27.0,7.0,12.0,500.0,68.0,-4.1,1030.4,-19.5,0.0,WNW,0.8,Shunyi
34394,2017,2,1,1,10.0,22.0,3.0,10.0,400.0,68.0,-3.6,1031.1,-19.9,0.0,NNE,1.5,Shunyi
34395,2017,2,1,2,4.0,19.0,2.0,10.0,300.0,65.0,-4.7,1031.9,-19.7,0.0,NNE,0.9,Shunyi
34396,2017,2,1,3,7.0,19.0,3.0,10.0,500.0,65.0,-5.8,1032.6,-18.8,0.0,NNE,1.3,Shunyi
34397,2017,2,1,4,6.0,19.0,7.0,8.0,500.0,67.0,-5.6,1033.3,-18.7,0.0,NE,1.7,Shunyi
34398,2017,2,1,5,5.0,17.0,9.0,7.0,400.0,67.0,-4.0,1034.0,-20.7,0.0,NE,2.4,Shunyi
34399,2017,2,1,6,3.0,14.0,12.0,8.0,400.0,66.0,-4.6,1034.8,-20.4,0.0,NE,2.7,Shunyi
34400,2017,2,1,7,3.0,13.0,9.0,7.0,400.0,67.0,-4.7,1035.4,-20.9,0.0,NE,3.6,Shunyi
34401,2017,2,1,8,3.0,12.0,11.0,9.0,400.0,68.0,-4.4,1036.6,-22.5,0.0,NE,3.6,Shunyi
34402,2017,2,1,9,6.0,14.0,12.0,8.0,400.0,72.0,-2.9,1037.0,-22.8,0.0,NE,3.2,Shunyi
34403,2017,2,1,10,9.0,17.0,10.0,7.0,400.0,73.0,-1.6,1037.0,-23.5,0.0,NE,4.2,Shunyi
34404,2017,2,1,11,3.0,9.0,7.0,4.0,300.0,79.0,-0.2,1036.4,-24.6,0.0,NE,3.8,Shunyi
34405,2017,2,1,12,4.0,6.0,5.0,4.0,300.0,81.0,0.6,1035.7,-24.7,0.0,ENE,3.0,Shunyi
34406,2017,2,1,13,6.0,6.0,4.0,4.0,300.0,83.0,1.8,1034.7,-24.7,0.0,NE,1.3,Shunyi
34407,2017,2,1,14,5.0,6.0,3.0,5.0,300.0,82.0,3.2,1033.7,-24.5,0.0,SW,1.8,Shunyi
34408,2017,2,1,15,9.0,13.0,4.0,2.0,300.0,83.0,3.5,1033.2,-24.3,0.0,E,1.1,Shunyi
34409,2017,2,1,16,11.0,11.0,6.0,17.0,300.0,83.0,4.6,1032.7,-25.7,0.0,S,1.4,Shunyi
34410,2017,2,1,17,13.0,13.0,3.0,28.0,400.0,83.0,3.3,1032.5,-24.5,0.0,SW,1.9,Shunyi
34411,2017,2,1,18,18.0,28.0,9.0,51.0,600.0,42.0,0.8,1032.5,-22.2,0.0,SW,1.0,Shunyi
34412,2017,2,1,19,24.0,40.0,12.0,74.0,700.0,20.0,-1.0,1032.5,-20.1,0.0,WSW,1.4,Shunyi
34413,2017,2,1,20,57.0,86.0,26.0,94.0,100.0,12.0,-2.8,1032.3,-14.2,0.0,WSW,0.1,Shunyi
34414,2017,2,1,21,90.0,105.0,33.0,104.0,1200.0,5.0,-4.8,1032.0,-13.2,0.0,WSW,0.0,Shunyi
34415,2017,2,1,22,80.0,82.0,22.0,87.0,1500.0,2.0,-5.3,1031.8,-15.7,0.0,NNE,1.2,Shunyi
34416,2017,2,1,23,196.0,274.0,39.5,95.0,3150.0,12.0,-6.2,1031.7,-16.2,0.0,NNE,1.0,Shunyi
34417,2017,2,2,0,202.0,202.0,39.5,81.0,3150.0,9.0,-5.8,1031.6,-17.3,0.0,NNE,1.2,Shunyi
34418,2017,2,2,1,112.0,112.0,35.0,59.0,2500.0,9.0,-5.7,1031.3,-19.4,0.0,NNE,1.2,Shunyi
34419,2017,2,2,2,87.0,87.0,24.0,48.0,2300.0,15.0,-6.9,1031.2,-17.7,0.0,NNE,1.3,Shunyi
34420,2017,2,2,3,64.0,64.0,15.0,37.0,1800.0,20.0,-6.9,1030.9,-19.2,0.0,N,0.9,Shunyi
34421,2017,2,2,4,46.0,46.0,12.0,29.0,1500.0,83.0,-7.6,1030.3,-18.9,0.0,NNE,1.9,Shunyi
34422,2017,2,2,5,37.0,37.0,15.0,26.0,1200.0,32.0,-8.2,1030.0,-19.4,0.0,NNE,0.8,Shunyi
34423,2017,2,2,6,26.0,26.0,25.0,29.0,100.0,34.0,-8.1,1029.5,-19.6,0.0,NNE,2.0,Shunyi
34424,2017,2,2,7,27.0,30.0,38.0,43.0,1100.0,22.0,-7.8,1029.4,-20.0,0.0,NNW,1.0,Shunyi
34425,2017,2,2,8,28.0,34.0,37.0,50.0,1300.0,16.0,-7.8,1029.8,-20.0,0.0,N,1.6,Shunyi
34426,2017,2,2,9,33.0,44.0,36.0,38.0,1200.0,29.0,-5.8,1029.8,-19.9,0.0,N,1.8,Shunyi
34427,2017,2,2,10,33.0,38.0,24.0,20.0,800.0,51.0,-2.7,1029.4,-20.5,0.0,NNE,1.7,Shunyi
34428,2017,2,2,11,28.0,28.0,19.0,15.0,700.0,58.0,-0.5,1028.8,-20.8,0.0,ENE,1.3,Shunyi
34429,2017,2,2,12,28.0,30.0,14.0,15.0,700.0,64.0,1.8,1027.7,-20.7,0.0,ENE,1.1,Shunyi
34430,2017,2,2,13,36.0,36.0,15.0,15.0,700.0,77.0,3.2,1026.0,-21.8,0.0,NNW,1.4,Shunyi
34431,2017,2,2,14,39.0,39.0,15.0,19.0,700.0,80.0,4.9,1024.7,-21.3,0.0,SSW,1.5,Shunyi
34432,2017,2,2,15,44.0,52.0,17.0,42.0,800.0,69.0,5.4,1024.1,-20.9,0.0,SW,1.6,Shunyi
34433,2017,2,2,16,57.0,57.0,21.0,61.0,900.0,67.0,5.2,1023.6,-21.1,0.0,S,1.8,Shunyi
34434,2017,2,2,17,55.0,55.0,19.0,43.0,900.0,75.0,4.2,1023.5,-19.5,0.0,S,0.8,Shunyi
34435,2017,2,2,18,62.0,63.0,20.0,78.0,100.0,36.0,0.7,1023.6,-14.1,0.0,S,0.0,Shunyi
34436,2017,2,2,19,65.0,96.0,24.0,92.0,1200.0,21.0,-1.5,1023.9,-12.2,0.0,S,0.0,Shunyi
34437,2017,2,2,20,77.0,97.0,30.0,107.0,1600.0,4.0,-2.3,1023.6,-13.8,0.0,S,0.0,Shunyi
34438,2017,2,2,21,85.0,108.0,31.0,101.0,1900.0,5.0,-3.1,1023.5,-12.8,0.0,S,0.0,Shunyi
34439,2017,2,2,22,158.0,164.0,39.5,103.0,3150.0,10.0,-3.2,1023.3,-15.9,0.0,NNE,1.2,Shunyi
34440,2017,2,2,23,227.0,227.0,39.5,113.0,3150.0,16.0,-3.1,1023.1,-15.4,0.0,NNE,1.4,Shunyi
34441,2017,2,3,0,174.0,174.0,39.5,98.0,3150.0,9.0,-3.4,1022.7,-15.4,0.0,NNE,1.5,Shunyi
34442,2017,2,3,1,132.0,132.0,39.5,81.0,3150.0,7.0,-3.6,1022.5,-16.9,0.0,NNE,1.4,Shunyi
34443,2017,2,3,2,112.0,112.0,36.0,72.0,2900.0,7.0,-4.1,1022.6,-16.3,0.0,NNE,1.3,Shunyi
34444,2017,2,3,3,88.0,88.0,26.0,56.0,2400.0,14.0,-4.5,1022.4,-16.4,0.0,N,1.0,Shunyi
34445,2017,2,3,4,68.0,68.0,20.0,41.0,1900.0,25.0,-4.8,1022.1,-16.4,0.0,N,0.9,Shunyi
34446,2017,2,3,5,56.0,56.0,19.0,38.0,1600.0,29.0,-5.3,1021.9,-15.1,0.0,NNE,1.1,Shunyi
34447,2017,2,3,6,52.0,52.0,20.0,39.0,1700.0,26.0,-4.9,1021.9,-16.8,0.0,N,1.1,Shunyi
34448,2017,2,3,7,54.0,54.0,31.0,55.0,200.0,13.0,-5.1,1022.0,-16.3,0.0,NNE,1.7,Shunyi
34449,2017,2,3,8,57.0,57.0,39.5,64.0,2100.0,7.0,-5.2,1022.4,-16.1,0.0,NNE,1.4,Shunyi
34450,2017,2,3,9,51.0,51.0,29.0,41.0,1600.0,25.0,-3.3,1022.3,-16.3,0.0,NNE,1.0,Shunyi
34451,2017,2,3,10,57.0,67.0,26.0,32.0,1500.0,34.0,-0.7,1021.9,-16.6,0.0,NNE,1.5,Shunyi
34452,2017,2,3,11,72.0,72.0,20.0,30.0,1400.0,44.0,0.9,1021.3,-16.5,0.0,NNE,1.2,Shunyi
34453,2017,2,3,12,79.0,82.0,25.0,32.0,1300.0,51.0,3.1,1020.3,-16.6,0.0,ENE,0.9,Shunyi
34454,2017,2,3,13,111.0,131.0,33.0,45.0,1500.0,63.0,4.3,1019.1,-15.6,0.0,E,1.2,Shunyi
